Dates,BA,NOC
1991-10-24,24.625,11.567
1991-10-23,24.75,11.396
1991-10-22,24.688,11.17
1991-10-21,24.938,11.056
1991-10-18,25.0,10.886
1991-10-17,25.0,10.659
1991-10-16,25.0,10.829
1991-10-15,24.563,11.056
1991-10-14,24.313,10.603
1991-10-11,24.0,10.433
1991-10-10,24.5,10.206
1991-10-09,24.125,10.092
1991-10-08,24.438,10.319
1991-10-07,24.188,10.206
1991-10-04,24.063,10.206
1991-10-03,24.5,10.319
1991-10-02,25.063,10.376
1991-10-01,25.313,10.546
1991-09-30,25.375,10.546
1991-09-27,25.188,10.659
1991-09-26,25.313,11.113
1991-09-25,25.438,11.226
1991-09-24,25.125,10.886
1991-09-23,24.875,10.489
1991-09-20,24.875,10.433
1991-09-19,25.0,10.206
1991-09-18,24.5,9.809
1991-09-17,24.688,9.866
1991-09-16,24.5,9.979
1991-09-13,24.313,10.376
1991-09-12,24.938,11.056
1991-09-11,25.0,12.19
1991-09-10,25.563,11.963
1991-09-09,25.875,11.963
1991-09-06,26.188,12.247
1991-09-05,26.063,12.417
1991-09-04,25.25,12.53
1991-09-03,24.813,12.474
1991-08-30,24.875,12.7
1991-08-29,25.0,12.644
1991-08-28,25.063,12.587
1991-08-27,24.5,12.7
1991-08-26,24.375,13.267
1991-08-23,24.313,13.664
1991-08-22,24.313,13.551
1991-08-21,24.125,13.778
1991-08-20,22.938,13.834
1991-08-19,22.688,13.664
1991-08-16,23.125,13.154
1991-08-15,23.75,13.324
1991-08-14,23.375,13.154
1991-08-13,23.125,13.154
1991-08-12,23.0,13.154
1991-08-09,23.188,13.267
1991-08-08,23.375,13.267
1991-08-07,23.25,13.324
1991-08-06,23.125,13.381
1991-08-05,22.75,13.154
1991-08-02,22.75,13.211
1991-08-01,22.625,13.154
1991-07-31,23.188,13.494
1991-07-30,23.25,13.608
1991-07-29,22.188,13.551
1991-07-26,21.813,13.494
1991-07-25,22.0,13.494
1991-07-24,21.938,13.324
1991-07-23,21.875,12.871
1991-07-22,21.625,13.154
1991-07-19,21.875,13.494
1991-07-18,22.438,13.551
1991-07-17,22.625,12.984
1991-07-16,22.813,12.53
1991-07-15,22.813,12.36
1991-07-12,22.813,12.304
1991-07-11,22.75,12.304
1991-07-10,22.563,11.85
1991-07-09,22.188,11.51
1991-07-08,22.125,11.34
1991-07-05,22.313,11.226
1991-07-03,22.5,11.226
1991-07-02,22.875,11.51
1991-07-01,23.0,11.567
1991-06-28,22.875,11.51
1991-06-27,22.75,11.567
1991-06-26,22.688,11.737
1991-06-25,22.875,11.453
1991-06-24,22.813,11.34
1991-06-21,23.438,11.68
1991-06-20,24.375,11.453
1991-06-19,24.25,11.567
1991-06-18,24.75,11.68
1991-06-17,24.5,11.737
1991-06-14,24.688,11.907
1991-06-13,24.188,11.963
1991-06-12,23.938,12.247
1991-06-11,24.063,12.247
1991-06-10,23.875,11.907
1991-06-07,24.0,12.02
1991-06-06,23.875,11.737
1991-06-05,24.063,11.396
1991-06-04,24.125,11.453
1991-06-03,24.188,11.396
1991-05-31,24.438,11.17
1991-05-30,24.188,10.716
1991-05-29,23.438,10.433
1991-05-28,23.313,10.319
1991-05-24,23.188,10.262
1991-05-23,23.0,10.206
1991-05-22,23.375,10.319
1991-05-21,23.063,10.262
1991-05-20,23.0,10.433
1991-05-17,23.0,10.319
1991-05-16,23.313,10.319
1991-05-15,23.063,10.092
1991-05-14,23.375,10.036
1991-05-13,23.5,10.319
1991-05-10,23.5,10.206
1991-05-09,24.063,10.206
1991-05-08,23.563,10.376
1991-05-07,23.5,10.319
1991-05-06,23.5,10.659
1991-05-03,23.313,10.603
1991-05-02,22.938,10.886
1991-05-01,22.75,11.056
1991-04-30,22.875,11.113
1991-04-29,22.938,10.886
1991-04-26,23.063,10.716
1991-04-25,23.813,10.433
1991-04-24,23.875,10.773
1991-04-23,23.75,12.247
1991-04-22,23.313,12.36
1991-04-19,23.375,12.417
1991-04-18,23.625,12.814
1991-04-17,23.5,13.097
1991-04-16,23.25,12.7
1991-04-15,23.313,12.53
1991-04-12,23.438,12.814
1991-04-11,23.5,12.587
1991-04-10,23.688,12.644
1991-04-09,23.875,12.7
1991-04-08,24.438,12.927
1991-04-05,24.438,12.53
1991-04-04,24.563,12.587
1991-04-03,23.813,12.7
1991-04-02,23.625,12.814
1991-04-01,23.438,12.757
1991-03-28,23.5,13.097
1991-03-27,23.813,13.267
1991-03-26,24.063,13.438
1991-03-25,23.813,12.871
1991-03-22,23.875,13.041
1991-03-21,23.563,12.474
1991-03-20,23.625,12.247
1991-03-19,23.563,11.907
1991-03-18,24.0,12.02
1991-03-15,24.0,11.907
1991-03-14,24.188,11.963
1991-03-13,24.188,11.85
1991-03-12,23.875,11.85
1991-03-11,24.188,11.85
1991-03-08,24.75,11.85
1991-03-07,25.125,12.134
1991-03-06,25.125,12.36
1991-03-05,25.125,12.134
1991-03-04,24.75,11.793
1991-03-01,24.625,11.68
1991-02-28,24.125,11.68
1991-02-27,23.625,11.34
1991-02-26,23.063,10.943
1991-02-25,23.438,11.34
1991-02-22,23.938,11.34
1991-02-21,23.75,11.34
1991-02-20,24.0,11.34
1991-02-19,24.688,11.34
1991-02-15,24.5,11.453
1991-02-14,24.125,11.283
1991-02-13,23.563,11.453
1991-02-12,24.125,11.907
1991-02-11,25.688,11.113
1991-02-08,26.125,10.376
1991-02-07,25.5,10.489
1991-02-06,26.0,10.773
1991-02-05,25.563,11.396
1991-02-04,25.813,10.943
1991-02-01,24.875,9.582
1991-01-31,24.688,9.695
1991-01-30,23.938,9.582
1991-01-29,23.625,9.525
1991-01-28,23.438,9.015
1991-01-25,24.563,9.128
1991-01-24,24.375,9.128
1991-01-23,23.563,9.242
1991-01-22,23.563,9.015
1991-01-21,24.25,9.355
1991-01-18,24.625,8.788
1991-01-17,24.125,8.618
1991-01-16,22.688,8.335
1991-01-15,22.063,8.165
1991-01-14,22.188,7.881
1991-01-11,22.563,7.711
1991-01-10,22.5,7.541
1991-01-09,21.875,7.768
1991-01-08,22.0,8.051
1991-01-07,22.313,7.995
1991-01-04,23.188,7.938
1991-01-03,22.375,7.881
1991-01-02,22.438,8.165
1990-12-31,22.688,7.881
1990-12-28,22.938,8.732
1990-12-27,22.938,8.618
1990-12-26,23.125,8.732
1990-12-24,23.0,8.732
1990-12-21,23.25,8.561
1990-12-20,22.938,8.505
1990-12-19,22.688,8.391
1990-12-18,22.438,8.391
1990-12-17,22.25,8.618
1990-12-14,22.438,8.561
1990-12-13,22.563,8.448
1990-12-12,22.875,8.561
1990-12-11,22.563,8.391
1990-12-10,22.438,8.505
1990-12-07,22.75,8.165
1990-12-06,23.063,8.051
1990-12-05,23.125,8.391
1990-12-04,22.75,8.165
1990-12-03,22.5,7.824
1990-11-30,22.125,7.711
1990-11-29,21.5,7.768
1990-11-28,21.5,7.598
1990-11-27,21.938,7.598
1990-11-26,21.813,7.768
1990-11-23,22.313,7.768
1990-11-21,22.125,7.598
1990-11-20,21.313,7.484
1990-11-19,23.625,7.541
1990-11-16,23.188,7.314
1990-11-15,23.25,7.257
1990-11-14,23.438,7.314
1990-11-13,23.125,7.087
1990-11-12,22.875,7.031
1990-11-09,22.438,6.861
1990-11-08,22.125,6.747
1990-11-07,22.25,6.747
1990-11-06,22.688,6.69
1990-11-05,23.063,6.634
1990-11-02,23.0,6.804
1990-11-01,22.125,6.861
1990-10-31,22.375,6.747
1990-10-30,22.25,6.861
1990-10-29,23.063,6.861
1990-10-26,23.063,6.974
1990-10-25,23.938,7.031
1990-10-24,23.563,7.087
1990-10-23,23.688,7.201
1990-10-22,24.25,7.314
1990-10-19,24.25,7.371
1990-10-18,24.125,7.144
1990-10-17,23.0,6.861
1990-10-16,22.688,6.804
1990-10-15,23.0,6.974
1990-10-12,22.25,7.201
1990-10-11,21.5,7.201
1990-10-10,21.938,7.257
1990-10-09,22.188,7.428
1990-10-08,21.938,7.654
1990-10-05,21.75,7.541
1990-10-04,21.5,7.654
1990-10-03,21.313,7.484
1990-10-02,21.625,7.541
1990-10-01,22.125,7.428
1990-09-28,20.813,7.031
1990-09-27,19.813,7.201
1990-09-26,20.438,7.144
1990-09-25,20.375,7.201
1990-09-24,20.188,7.201
1990-09-21,21.625,7.314
1990-09-20,21.938,7.314
1990-09-19,22.0,7.484
1990-09-18,22.625,7.428
1990-09-17,22.813,7.484
1990-09-14,23.063,7.598
1990-09-13,23.438,7.824
1990-09-12,23.813,7.824
1990-09-11,23.813,7.824
1990-09-10,23.688,7.598
1990-09-07,23.5,7.598
1990-09-06,23.625,7.484
1990-09-05,24.375,7.768
1990-09-04,24.313,7.711
1990-08-31,24.125,7.598
1990-08-30,24.125,7.598
1990-08-29,24.375,7.711
1990-08-28,23.938,7.314
1990-08-27,24.188,7.371
1990-08-24,22.938,7.428
1990-08-23,21.25,7.428
1990-08-22,22.5,7.484
1990-08-21,23.063,7.257
1990-08-20,24.25,7.144
1990-08-17,24.25,6.861
1990-08-16,25.313,6.747
1990-08-15,26.188,6.804
1990-08-14,26.0,6.804
1990-08-13,26.313,6.69
1990-08-10,26.625,6.69
1990-08-09,27.25,6.804
1990-08-08,26.5,6.917
1990-08-07,26.0,6.974
1990-08-06,25.25,6.917
1990-08-03,27.0,6.861
1990-08-02,26.75,6.634
1990-08-01,27.875,6.464
1990-07-31,28.875,6.52
1990-07-30,29.313,6.407
1990-07-27,29.625,6.407
1990-07-26,29.563,7.031
1990-07-25,29.125,7.428
1990-07-24,28.438,7.711
1990-07-23,27.938,7.711
1990-07-20,29.0,8.108
1990-07-19,29.5,8.165
1990-07-18,29.75,8.448
1990-07-17,30.125,8.165
1990-07-16,30.563,8.278
1990-07-13,30.563,8.165
1990-07-12,30.563,8.221
1990-07-11,30.75,8.221
1990-07-10,30.0,8.108
1990-07-09,30.188,8.108
1990-07-06,30.25,8.108
1990-07-05,29.625,8.051
1990-07-03,29.875,8.391
1990-07-02,29.563,8.278
1990-06-29,29.25,8.391
1990-06-28,29.5,8.561
1990-06-27,29.375,8.391
1990-06-26,28.813,8.278
1990-06-25,28.625,8.165
1990-06-22,28.688,8.561
1990-06-21,29.5,8.958
1990-06-20,29.063,8.958
1990-06-19,29.313,8.902
1990-06-18,29.5,8.561
1990-06-15,30.063,8.561
1990-06-14,30.063,8.732
1990-06-13,29.875,8.335
1990-06-12,29.438,8.221
1990-06-11,29.25,8.108
1990-06-08,27.5,7.995
1990-06-07,27.958,8.108
1990-06-06,28.333,8.165
1990-06-05,28.417,8.051
1990-06-04,28.792,8.051
1990-06-01,28.25,8.051
1990-05-31,27.542,8.108
1990-05-30,27.333,8.051
1990-05-29,27.208,8.221
1990-05-25,27.25,7.938
1990-05-24,27.542,8.051
1990-05-23,27.042,8.051
1990-05-22,26.542,7.995
1990-05-21,26.375,8.165
1990-05-18,25.958,8.221
1990-05-17,25.708,7.881
1990-05-16,25.5,7.938
1990-05-15,25.625,7.881
1990-05-14,26.0,7.938
1990-05-11,26.0,8.051
1990-05-10,25.125,7.881
1990-05-09,24.583,7.938
1990-05-08,24.583,7.824
1990-05-07,24.458,7.768
1990-05-04,24.667,7.598
1990-05-03,24.5,7.371
1990-05-02,24.333,7.087
1990-05-01,24.083,7.031
1990-04-30,23.25,6.974
1990-04-27,22.917,6.861
1990-04-26,23.333,7.144
1990-04-25,23.292,7.257
1990-04-24,23.25,7.144
1990-04-23,23.333,7.314
1990-04-20,23.208,7.654
1990-04-19,23.708,7.484
1990-04-18,23.833,7.598
1990-04-17,24.333,7.598
1990-04-16,24.417,7.428
1990-04-12,24.417,7.541
1990-04-11,24.167,7.768
1990-04-10,24.042,7.711
1990-04-09,24.125,7.598
1990-04-06,24.292,7.371
1990-04-05,24.292,7.087
1990-04-04,24.0,6.804
1990-04-03,24.417,6.804
1990-04-02,23.792,6.69
1990-03-30,23.917,6.69
1990-03-29,24.125,6.747
1990-03-28,24.292,6.804
1990-03-27,24.25,6.974
1990-03-26,24.0,7.144
1990-03-23,24.417,7.201
1990-03-22,23.75,7.428
1990-03-21,23.667,7.257
1990-03-20,23.5,7.201
1990-03-19,23.833,7.257
1990-03-16,23.25,7.541
1990-03-15,22.458,7.711
1990-03-14,22.5,7.654
1990-03-13,22.167,7.654
1990-03-12,22.333,7.768
1990-03-09,22.583,7.768
1990-03-08,22.375,7.995
1990-03-07,22.042,7.711
1990-03-06,21.75,7.711
1990-03-05,21.667,7.371
1990-03-02,21.625,7.371
1990-03-01,21.625,7.428
1990-02-28,21.292,7.314
1990-02-27,20.542,7.144
1990-02-26,20.375,7.087
1990-02-23,20.0,7.371
1990-02-22,20.208,7.484
1990-02-21,20.167,7.711
1990-02-20,20.5,7.711
1990-02-16,20.958,7.938
1990-02-15,21.167,7.995
1990-02-14,21.167,7.995
1990-02-13,20.708,8.108
1990-02-12,20.75,8.108
1990-02-09,20.792,8.051
1990-02-08,20.875,7.995
1990-02-07,21.167,7.938
1990-02-06,21.167,7.711
1990-02-05,21.042,7.938
1990-02-02,20.75,7.995
1990-02-01,20.417,8.108
1990-01-31,19.75,8.221
1990-01-30,19.375,8.335
1990-01-29,19.125,8.051
1990-01-26,19.292,8.165
1990-01-25,19.333,7.938
1990-01-24,19.833,7.995
1990-01-23,19.667,8.051
1990-01-22,19.75,7.881
1990-01-19,20.292,8.278
1990-01-18,20.0,8.165
1990-01-17,20.083,7.938
1990-01-16,19.958,8.221
1990-01-15,19.792,8.165
1990-01-12,20.0,7.995
1990-01-11,20.417,8.165
1990-01-10,20.708,8.051
1990-01-09,20.625,8.108
1990-01-08,20.875,8.391
1990-01-05,20.625,8.165
1990-01-04,20.917,8.108
1990-01-03,21.0,8.165
1990-01-02,20.5,8.165
1989-12-29,19.792,7.938
1989-12-28,19.333,7.938
1989-12-27,19.0,7.824
1989-12-26,19.458,7.768
1989-12-22,19.167,7.824
1989-12-21,19.5,7.881
1989-12-20,19.0,7.711
1989-12-19,19.167,7.711
1989-12-18,19.083,8.051
1989-12-15,19.667,8.391
1989-12-14,19.458,8.278
1989-12-13,19.625,7.938
1989-12-12,19.583,7.938
1989-12-11,19.625,7.938
1989-12-08,20.0,7.768
1989-12-07,20.167,7.654
1989-12-06,20.25,7.824
1989-12-05,20.417,7.768
1989-12-04,20.208,7.768
1989-12-01,20.5,7.881
1989-11-30,20.0,7.824
1989-11-29,19.917,7.995
1989-11-28,19.917,7.824
1989-11-27,19.583,7.541
1989-11-24,19.667,7.428
1989-11-22,19.458,7.257
1989-11-21,19.25,7.428
1989-11-20,19.833,7.995
1989-11-17,19.333,8.561
1989-11-16,18.833,8.561
1989-11-15,18.708,8.448
1989-11-14,18.458,8.391
1989-11-13,18.625,8.505
1989-11-10,18.667,8.505
1989-11-09,18.458,8.505
1989-11-08,18.25,8.561
1989-11-07,17.875,8.335
1989-11-06,18.167,8.165
1989-11-03,18.917,8.561
1989-11-02,18.792,8.732
1989-11-01,18.708,8.845
1989-10-31,18.75,8.958
1989-10-30,18.167,8.902
1989-10-27,18.208,9.185
1989-10-26,18.542,9.469
1989-10-25,19.167,9.525
1989-10-24,19.208,9.582
1989-10-23,19.208,9.695
1989-10-20,19.5,9.582
1989-10-19,19.542,9.752
1989-10-18,19.25,9.582
1989-10-17,19.5,9.695
1989-10-16,19.75,9.866
1989-10-13,19.125,9.752
1989-10-12,20.458,10.036
1989-10-11,19.833,10.036
1989-10-10,19.458,9.809
1989-10-09,19.5,9.809
1989-10-06,19.583,9.866
1989-10-05,19.583,9.639
1989-10-04,19.833,10.036
1989-10-03,19.917,10.206
1989-10-02,18.875,10.376
1989-09-29,19.0,10.433
1989-09-28,19.125,10.433
1989-09-27,19.208,10.149
1989-09-26,19.167,10.262
1989-09-25,19.333,10.433
1989-09-22,19.625,10.546
1989-09-21,19.5,10.546
1989-09-20,19.542,10.716
1989-09-19,19.375,10.716
1989-09-18,19.042,10.773
1989-09-15,18.833,10.716
1989-09-14,18.542,10.603
1989-09-13,18.708,10.773
1989-09-12,18.5,10.716
1989-09-11,18.042,10.773
1989-09-08,18.542,10.603
1989-09-07,18.333,10.716
1989-09-06,18.5,10.716
1989-09-05,18.833,10.886
1989-09-01,18.792,11.056
1989-08-31,18.25,11.0
1989-08-30,18.083,10.943
1989-08-29,17.833,11.17
1989-08-28,18.417,11.34
1989-08-25,18.375,11.34
1989-08-24,18.292,11.453
1989-08-23,17.708,11.283
1989-08-22,17.583,11.17
1989-08-21,17.917,11.396
1989-08-18,17.833,11.567
1989-08-17,17.667,11.567
1989-08-16,17.708,11.453
1989-08-15,17.667,11.453
1989-08-14,17.417,11.567
1989-08-11,17.417,11.51
1989-08-10,17.708,11.567
1989-08-09,17.75,11.623
1989-08-08,17.958,11.623
1989-08-07,17.125,11.68
1989-08-04,16.75,11.51
1989-08-03,16.708,11.567
1989-08-02,16.833,11.567
1989-08-01,17.0,11.623
1989-07-31,17.458,11.737
1989-07-28,17.5,11.453
1989-07-27,17.292,11.396
1989-07-26,17.208,11.567
1989-07-25,17.375,11.68
1989-07-24,17.458,11.68
1989-07-21,17.5,11.68
1989-07-20,17.375,11.623
1989-07-19,16.958,12.134
1989-07-18,16.833,12.134
1989-07-17,16.917,12.19
1989-07-14,16.875,12.02
1989-07-13,16.833,11.793
1989-07-12,16.875,12.077
1989-07-11,16.792,11.963
1989-07-10,16.583,11.85
1989-07-07,16.542,11.793
1989-07-06,16.208,11.85
1989-07-05,16.292,11.963
1989-07-03,16.333,11.85
1989-06-30,16.0,11.85
1989-06-29,16.208,11.793
1989-06-28,16.458,11.793
1989-06-27,17.083,12.36
1989-06-26,17.167,12.247
1989-06-23,17.25,12.304
1989-06-22,17.0,12.02
1989-06-21,16.583,11.907
1989-06-20,16.792,11.963
1989-06-19,16.875,12.02
1989-06-16,16.75,12.077
1989-06-15,16.833,11.963
1989-06-14,17.25,11.963
1989-06-13,16.917,11.623
1989-06-12,17.333,11.793
1989-06-09,16.889,11.567
1989-06-08,17.194,11.623
1989-06-07,17.222,11.396
1989-06-06,17.056,11.17
1989-06-05,16.806,11.453
1989-06-02,17.5,11.51
1989-06-01,17.778,11.34
1989-05-31,17.861,11.226
1989-05-30,17.778,11.396
1989-05-26,17.778,11.51
1989-05-25,17.611,11.737
1989-05-24,17.583,11.737
1989-05-23,17.528,11.737
1989-05-22,17.778,11.793
1989-05-19,17.861,11.85
1989-05-18,17.889,11.85
1989-05-17,17.972,12.19
1989-05-16,18.306,11.85
1989-05-15,18.139,11.907
1989-05-12,17.778,11.963
1989-05-11,17.25,11.907
1989-05-10,16.75,11.907
1989-05-09,16.806,11.963
1989-05-08,16.861,11.907
1989-05-05,17.028,12.134
1989-05-04,17.0,12.077
1989-05-03,17.278,12.134
1989-05-02,17.417,12.134
1989-05-01,17.139,12.304
1989-04-28,16.861,12.19
1989-04-27,16.833,12.134
1989-04-26,16.444,12.077
1989-04-25,16.056,12.134
1989-04-24,16.222,12.417
1989-04-21,16.222,12.417
1989-04-20,16.167,12.304
1989-04-19,16.278,12.19
1989-04-18,16.222,12.587
1989-04-17,15.944,12.474
1989-04-14,15.889,12.587
1989-04-13,15.472,12.417
1989-04-12,15.583,12.587
1989-04-11,15.528,12.927
1989-04-10,15.389,12.757
1989-04-07,15.361,12.7
1989-04-06,15.389,12.474
1989-04-05,15.444,12.53
1989-04-04,15.25,12.36
1989-04-03,15.028,12.53
1989-03-31,15.167,12.474
1989-03-30,15.111,12.247
1989-03-29,14.972,12.247
1989-03-28,14.889,12.134
1989-03-27,14.417,12.134
1989-03-23,14.444,12.247
1989-03-22,14.556,12.474
1989-03-21,14.667,12.36
1989-03-20,14.694,12.304
1989-03-17,15.056,12.474
1989-03-16,15.389,12.757
1989-03-15,15.167,12.7
1989-03-14,14.889,12.927
1989-03-13,14.861,13.154
1989-03-10,14.778,13.154
1989-03-09,14.472,13.324
1989-03-08,14.444,13.438
1989-03-07,14.528,13.211
1989-03-06,14.528,13.267
1989-03-03,14.472,12.927
1989-03-02,14.111,12.871
1989-03-01,13.778,12.7
1989-02-28,13.75,12.7
1989-02-27,13.556,12.587
1989-02-24,13.583,12.474
1989-02-23,13.889,12.587
1989-02-22,13.889,12.474
1989-02-21,14.139,12.53
1989-02-17,13.972,12.757
1989-02-16,13.806,12.417
1989-02-15,13.861,12.19
1989-02-14,13.889,12.417
1989-02-13,13.75,12.417
1989-02-10,13.889,12.247
1989-02-09,13.944,12.474
1989-02-08,14.028,12.587
1989-02-07,14.139,12.7
1989-02-06,14.056,12.644
1989-02-03,14.139,12.587
1989-02-02,14.111,12.417
1989-02-01,14.194,12.247
1989-01-31,14.083,12.077
1989-01-30,13.972,12.134
1989-01-27,14.056,12.02
1989-01-26,14.0,11.85
1989-01-25,13.583,11.907
1989-01-24,13.222,12.134
1989-01-23,13.0,11.85
1989-01-20,13.306,12.02
1989-01-19,13.611,11.907
1989-01-18,13.639,11.963
1989-01-17,13.444,12.02
1989-01-16,13.583,12.077
1989-01-13,13.583,12.304
1989-01-12,13.667,12.757
1989-01-11,13.361,12.871
1989-01-10,13.25,12.757
1989-01-09,13.333,12.814
1989-01-06,13.5,12.814
1989-01-05,13.361,12.644
1989-01-04,13.306,12.7
1989-01-03,13.25,12.587
1988-12-30,13.472,12.587
1988-12-29,13.556,12.247
1988-12-28,13.278,11.907
1988-12-27,13.083,11.68
1988-12-23,13.278,11.567
1988-12-22,13.139,11.623
1988-12-21,13.0,11.68
1988-12-20,13.361,12.02
1988-12-19,13.583,12.36
1988-12-16,13.583,12.927
1988-12-15,13.667,12.814
1988-12-14,13.694,13.041
1988-12-13,13.694,13.097
1988-12-12,13.778,12.927
1988-12-09,13.944,13.211
1988-12-08,13.944,13.154
1988-12-07,14.028,13.948
1988-12-06,14.139,14.345
1988-12-05,14.25,14.458
1988-12-02,13.861,14.401
1988-12-01,13.722,14.458
1988-11-30,13.778,14.742
1988-11-29,13.722,14.742
1988-11-28,13.528,14.628
1988-11-25,13.778,14.458
1988-11-23,13.944,14.855
1988-11-22,13.75,14.968
1988-11-21,13.75,14.912
1988-11-18,13.833,14.855
1988-11-17,13.75,14.742
1988-11-16,13.528,14.855
1988-11-15,13.694,15.025
1988-11-14,13.583,14.855
1988-11-11,13.694,14.968
1988-11-10,14.028,15.819
1988-11-09,14.111,15.932
1988-11-08,14.222,15.876
1988-11-07,14.167,15.649
1988-11-04,14.333,15.706
1988-11-03,14.444,15.932
1988-11-02,14.167,15.989
1988-11-01,14.417,15.876
1988-10-31,14.417,15.592
1988-10-28,14.389,15.139
1988-10-27,14.417,15.025
1988-10-26,14.583,15.025
1988-10-25,14.639,14.968
1988-10-24,14.778,14.912
1988-10-21,14.889,15.082
1988-10-20,15.0,15.025
1988-10-19,14.75,14.855
1988-10-18,14.889,14.912
1988-10-17,14.556,14.855
1988-10-14,14.444,14.912
1988-10-13,14.306,14.912
1988-10-12,14.333,14.912
1988-10-11,14.667,15.025
1988-10-10,14.694,14.798
1988-10-07,14.611,14.798
1988-10-06,14.25,14.288
1988-10-05,14.278,14.345
1988-10-04,14.167,14.288
1988-10-03,14.083,14.345
1988-09-30,14.25,14.005
1988-09-29,14.139,14.005
1988-09-28,13.833,13.721
1988-09-27,13.722,13.721
1988-09-26,13.778,13.778
1988-09-23,13.639,13.778
1988-09-22,13.389,13.778
1988-09-21,13.528,13.721
1988-09-20,13.556,13.891
1988-09-19,13.639,13.608
1988-09-16,13.667,13.721
1988-09-15,13.778,13.721
1988-09-14,13.889,13.778
1988-09-13,13.833,13.721
1988-09-12,13.5,13.721
1988-09-09,13.417,13.778
1988-09-08,13.333,13.551
1988-09-07,13.278,13.551
1988-09-06,13.222,13.608
1988-09-02,13.222,13.608
1988-09-01,12.972,13.381
1988-08-31,13.111,13.551
1988-08-30,13.222,13.381
1988-08-29,13.25,13.438
1988-08-26,13.111,13.267
1988-08-25,13.028,13.381
1988-08-24,13.028,13.494
1988-08-23,12.583,13.381
1988-08-22,12.778,13.551
1988-08-19,12.972,13.608
1988-08-18,13.028,13.438
1988-08-17,13.139,13.438
1988-08-16,13.0,13.438
1988-08-15,13.028,13.438
1988-08-12,13.222,13.608
1988-08-11,13.25,13.721
1988-08-10,13.25,13.551
1988-08-09,13.556,13.608
1988-08-08,13.444,13.834
1988-08-05,13.833,14.005
1988-08-04,13.889,14.061
1988-08-03,13.889,14.118
1988-08-02,13.889,14.061
1988-08-01,13.861,14.118
1988-07-29,13.444,14.175
1988-07-28,13.25,14.005
1988-07-27,12.917,13.778
1988-07-26,13.111,13.778
1988-07-25,12.944,13.834
1988-07-22,12.778,13.664
1988-07-21,12.806,13.891
1988-07-20,12.917,13.891
1988-07-19,12.833,14.061
1988-07-18,12.889,14.288
1988-07-15,13.139,14.345
1988-07-14,13.139,14.628
1988-07-13,13.222,14.288
1988-07-12,13.028,14.061
1988-07-11,13.111,13.778
1988-07-08,13.056,13.608
1988-07-07,13.111,13.551
1988-07-06,13.083,13.664
1988-07-05,13.139,13.721
1988-07-01,13.111,13.324
1988-06-30,13.056,13.551
1988-06-29,12.917,13.154
1988-06-28,12.833,13.211
1988-06-27,12.833,13.041
1988-06-24,12.833,13.097
1988-06-23,12.833,13.211
1988-06-22,12.861,13.381
1988-06-21,12.472,13.267
1988-06-20,12.139,13.211
1988-06-17,12.194,13.324
1988-06-16,12.056,13.438
1988-06-15,12.611,13.721
1988-06-14,12.528,13.551
1988-06-13,12.389,13.381
1988-06-10,12.417,13.324
1988-06-09,12.306,13.438
1988-06-08,12.194,13.494
1988-06-07,12.083,13.154
1988-06-06,12.333,13.324
1988-06-03,12.25,13.097
1988-06-02,12.222,13.154
1988-06-01,12.167,13.324
1988-05-31,12.167,13.381
1988-05-27,11.917,13.041
1988-05-26,11.944,13.154
1988-05-25,11.917,13.154
1988-05-24,11.972,13.097
1988-05-23,11.528,13.211
1988-05-20,11.222,13.211
1988-05-19,10.889,13.097
1988-05-18,11.0,12.814
1988-05-17,11.222,12.871
1988-05-16,11.139,13.267
1988-05-13,11.056,12.984
1988-05-12,10.75,12.814
1988-05-11,10.667,12.814
1988-05-10,10.861,13.097
1988-05-09,10.806,12.984
1988-05-06,10.889,13.097
1988-05-05,10.806,13.438
1988-05-04,10.917,13.324
1988-05-03,10.667,13.267
1988-05-02,10.722,13.154
1988-04-29,10.667,13.041
1988-04-28,10.722,12.814
1988-04-27,10.472,12.871
1988-04-26,10.417,13.097
1988-04-25,10.444,12.984
1988-04-22,10.139,12.984
1988-04-21,10.083,12.587
1988-04-20,10.0,12.417
1988-04-19,10.0,12.587
1988-04-18,10.083,12.7
1988-04-15,10.25,12.871
1988-04-14,10.222,12.927
1988-04-13,10.528,13.608
1988-04-12,10.556,14.118
1988-04-11,10.5,13.948
1988-04-08,10.528,13.834
1988-04-07,10.389,14.118
1988-04-06,10.5,14.288
1988-04-05,10.222,13.438
1988-04-04,9.972,13.324
1988-03-31,10.333,13.551
1988-03-30,10.333,13.608
1988-03-29,10.472,13.608
1988-03-28,10.389,13.664
1988-03-25,10.444,13.494
1988-03-24,10.306,13.721
1988-03-23,10.528,14.231
1988-03-22,10.778,14.345
1988-03-21,10.833,13.891
1988-03-18,11.0,14.061
1988-03-17,10.861,13.664
1988-03-16,10.778,13.551
1988-03-15,10.806,13.494
1988-03-14,10.639,13.608
1988-03-11,10.5,13.721
1988-03-10,10.583,13.551
1988-03-09,10.556,13.608
